60000,100,332.631058,2
60000,100,332.726599,2
60000,100,332.276233,2
60000,100,168.938451,4
60000,100,168.542514,4
60000,100,168.043510,4
60000,100,168.800543,4
60000,100,168.850268,4
60000,100,112.966871,6
60000,100,112.957982,6
60000,100,113.207561,6
60000,100,113.336830,6
60000,100,113.200346,6
60000,100,85.157337,8
60000,100,85.285954,8
60000,100,85.294021,8
60000,100,85.162959,8
60000,100,85.097643,8
70000,100,917.388739,1
70000,100,917.541294,1
70000,100,918.010600,1
70000,100,917.686071,1
70000,100,917.865215,1
70000,100,451.876590,2
70000,100,452.376760,2
70000,100,452.715072,2
70000,100,452.370216,2
70000,100,452.196718,2
70000,100,229.885970,4
70000,100,230.708617,4
70000,100,229.769174,4
70000,100,230.196235,4
70000,100,230.088245,4
70000,100,154.072600,6
70000,100,154.002894,6
70000,100,154.073805,6
70000,100,153.716176,6
70000,100,154.211471,6
70000,100,116.101987,8
70000,100,116.927257,8
70000,100,116.115988,8
70000,100,115.950456,8
70000,100,116.350128,8
80000,100,1198.550069,1
80000,100,1199.528388,1
80000,100,1198.960888,1
80000,100,1198.646493,1
80000,100,1198.779649,1
80000,100,590.701274,2
80000,100,591.335738,2
80000,100,592.238367,2
80000,100,591.988837,2
80000,100,591.482274,2
80000,100,300.175388,4
80000,100,300.763816,4
80000,100,302.234038,4
80000,100,299.815463,4
80000,100,300.390194,4
80000,100,200.850783,6
80000,100,201.680942,6
80000,100,200.786328,6
80000,100,201.253957,6
80000,100,200.841700,6
80000,100,151.513899,8
80000,100,151.678327,8
80000,100,152.468888,8
80000,100,151.765740,8
80000,100,151.562133,8
90000,100,1518.419759,1
90000,100,1521.037277,1
90000,100,1547.622367,1
90000,100,1553.210830,1
90000,100,1532.301309,1
90000,100,761.347774,2
90000,100,765.922264,2
90000,100,762.859049,2
90000,100,761.996932,2
90000,100,768.238465,2
90000,100,383.110490,4
90000,100,383.377028,4
90000,100,383.187584,4
90000,100,384.115956,4
90000,100,385.152102,4
90000,100,256.651080,6
90000,100,256.255836,6
90000,100,258.371076,6
90000,100,257.558574,6
90000,100,256.915060,6
90000,100,204.347972,8
90000,100,206.161914,8
90000,100,204.861851,8
90000,100,201.260935,8
90000,100,201.275862,8
100000,100,1895.950371,1
100000,100,1883.035395,1
100000,100,1892.591626,1
100000,100,1879.640573,1
100000,100,1876.090873,1
100000,100,924.203981,2
100000,100,923.950410,2
100000,100,923.981546,2
100000,100,924.481045,2
100000,100,923.902418,2
100000,100,470.784364,4
100000,100,470.784524,4
100000,100,471.004345,4
100000,100,471.986939,4
100000,100,472.707050,4
100000,100,314.160662,6
100000,100,314.791249,6
100000,100,314.480657,6
100000,100,314.442014,6
100000,100,314.594807,6
100000,100,236.869710,8
100000,100,237.168358,8
100000,100,237.022470,8
100000,100,236.955265,8
100000,100,237.043143,8
